full_text,label
@nenggusti HARAM!!! Biarkan ikn mangkrak dan kembali jadi hutan.,Negative
@narkosun Sakit hati ya liat pembangunan di IKN?,Negative
@tempodotco Beresin dulu investasi IKN mau jilat @prabowo spy dpt jatah lg periode depan? Bukan wilayahnya kalee. Tanggung jawab utama aj gak becus mau urus yg lain... @bahlillahadalia Heran..knp menteri byk yg gak punya malu sih...??,Negative
@_MbakSri_ Memang harus kerja beregu berombong2an kan enak. Berombong2 menangkan pilpres berombong garap PSN termasuk IKN dll. Dan berombongan sumbang tontonan rakyat. Dan berombongan kasih makan gratis. Eh kapan ya?,Negative
@PaltiWest2024 Katanya mau ke IKN... ngapain jga ngurusin Jakarta..,Neutral
Pemerintah segera buka rekrutmen ASN untuk penempatan di IKN kuota lebih dari 200.000. Ada sejumlah persyaratan kompetensi ASN yang akan dipindahkan ke IKN. Di antaranya menguasai literasi digital dan prinsip IKN. _ Wan Abud Jegel dispatch endgame Best Skill karina #MOCxIDF https://t.co/SCVPiEUJOP,Positive
Indonesia Harus Siap Hadapi Bonus Demografi di IKN https://t.co/ypqDz87oLD,Neutral
@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @BosPurwa @chakemates @BayuAngora IKN nggak akan jadi apa-apa Cuma proyek buat ngabisin duit negara.,Negative
@AnakLolina2 Kalian ini mudah banget ditipu sama orang yang lebih pinter dari kalian jadi 510T itu utk proyek IKN yaa bukan utk patungnya,Negative
@akbarfaizal68 @BudiKaryaS @BatikAirINA @kemenhub Semakin dekat lengser rezim ini semakin tidak keruan. Sorry to say.. sudah tidak fokus pada tupoksi masing2 Kementerian. Ada beberapa termsk Kemenhub yg malah fokus utk hal yang merupakan pemborosan sia2 s,Negative
@RajaJuliAntoni wkwk semoga ikn cepat jadi biar rakyat merasakan kemewahan padahal gaada untungnya buat rakyat sama sekali,Negative
Maksudnya UU Daerah Khusus Cadangan ........kelak IKN mangkrak ibukota tetap diJakarta.,Negative
@KompasTV IKN kok jadi KAYAK GEDONG BISKUP,Negative
@RajaJuliAntoni @AgusYudhoyono Ayo lancarkan proses pembangunan IKN,Positive
@NenkMonica Duh piknik say..... mereka smua influencer n artis... biar d kontenin perkembangan ikn gini loh... u org kalimantan bisa nikmati sj klo sdh selesai ... mereka nggak ush d repotkn lg tinggal nikmati ajaaa... pahammmmm,Neutral
Bisa jadi 80% Masyarakat Indonesia buta jika ditanya proyek IKN di Kalimantan. Makanya yokk dirilis yokk amdal IKN biar semua orang bisa baca dari yang awam maupun yang ahli.,Neutral
@escapelimbo Sabar ya rakyat. Itung2 sedekah buat IKN,Negative
@aeccendioo iya lagi dahlah presidennya cuma tamasya mencari utangan demi ikn,Negative
Apakah iuran Tapera ini hanya sebuah kedok untuk pembiayaan IKN?,Neutral
Jokowi kapan di adili soal IKN?,Negative
nyicil ikn 3 tahun lunas,Negative
@verydoki gotong ke ikn aja,Neutral
repost @atr_bpn Halo #SobATRBPN Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono (AHY) bersama Wamen ATR/Waka BPN Raja Juli Antony melakukan kunjungan kerja di Provinsi Kalimantan Timur tepatnya di Ibu Kota Nusantara atau IKN. https://t.co/JRpMCMzZlW,Neutral
IKN bikin takjub Kaesang Dihapus TikTok Milik Kakak Kiky McDonald Jan Ethes https://t.co/luCLhlsm78,Neutral
#rakyat nya mana? @ikn_id @prabowo 🇮🇩,Neutral
@KompasTV Bikin IKN itu kebijakan yg salah. Brrti Kejaksaan wajib Tersangkakan pak Jkw,Negative
@cnbcindonesia Yg jelasnya 10 tahun pengeluaran ugal-ugalan di tambah ambisi IKN yg tidak terlalu penting amat sekarang mulai berefek,Negative
IKN HARI INI ‼️ Update Pembangunan Gedung Bank Indonesia Hingga Kawasan ... https://t.co/lBrHl2r4gI lewat @YouTube,Neutral
@AndiePeci Dibujuki Sengkuni koq yo podo manut..gk melok ngerasakno keringet netes laah sik enake maen potong2an..gk melok ngerasakno urip nang IKN koq diperes bayar utang..ancene nek sengkuni yo tetep ae sengkuni..,Negative
Tentang Pembangunan IKN Presiden Jokowi Titip Pesan pada Menteri Basuki https://t.co/d0aWXaYuos,Neutral
@tham878 Cepet klg luh pindah ke IKN pada jualan gorengan atau buka warung kopi sana,Neutral
Ekonom Senior: Program Makan Gratis Lebih Penting dari Pembangunan IKN karena.. | ROSI https://t.co/hHm5L5WcS9,Negative
Warga Kecamatan Sepaku Kabupaten Penajam Paser Utara (PPU) Kalimantan Timur akan segera memiliki Identitas KTP dengan alamat IKN Nusantara. Keberadaan KTP IKN tersebut tidak hanya sekadar sebuah identitas tetapi akan membawa berbagai keuntungan bagi masyarakat. https://t.co/Rhxnb79AEr,Neutral
@YRadianto GW TAU DEH MAKSUDNYA APA KALO SAMPAI CHAOS ATAU TERJADI KERUSUHAN BERARTI IKN DAN SELURUH UU YANG DIBAWA JOKOWI GAGAL TOTAL. LEBIH PARAH DARI KASUS HAMBALANG. UANGNYA UDAH KEMAN TAU. JADI DILEMA RAKYAT ITU SANGAT MENYAKITKAN SEEPRTI INI.,Negative
@nantihujan @wepe20_ Var mulai jalan ya bukannya? TC sudah mulai dibangun di IKN? Pembinaan usia muda ini yg masih blm maksimal. Tp nanti kita lihat abis event U23 ini apa akan dimaksimalkan? Hrsnya sih bisa digenjot apalagi Prabowo kan jg sneng bola. Tin,Neutral
Inilah Forest Trail Sumbu Kebangsaan yang semakin hijau di Ibu Kota Nusantara. Vt/Video: Warga Nusantara #ibukotanusantara #ikn #iknnusantara https://t.co/yWx4oS6lhO,Positive
Jokowi dan PM Lee bahas ketahanan pangan hingga investasi di IKN https://t.co/x9KpxqmXOb,Neutral
Hidup Cina hidup ikn !!!,Negative
@bobatiramisyu @aingriwehuy Badge Garuda udah yg kemrin bang gak bakal di ubah kayaknya soalnya dr awal Erspo terpilih badge nya itu. Apalagi di TC IKN udah terpasang logo Garuda dr Erspo lama. Kecuali 2/3 tahun lagi Erspo redesign badge nya lagi.,Neutral
@Puthutea Iru duitnya utk nambah pembangunan IKN kali. Lumayan kalau setahun 170 T setahun bisa selesai.,Neutral
@BBerizik Set ikn kan jd kebanggaan elu kenapa elu ga ikut pindah lebih awal ke ikn set kan katanya sdh kayak di huni set,Neutral
[JADI BEGINU]: Ridwan Kamil IKN dan JKT Menarik Mana https://t.co/zDxBzOoFy5,Neutral
@zennakbaik @Saepul1418320 @XboxQuest27 @M45Broo Bener ikn emang sebenarnya untuk keuntungan pemerintahan. Tapi disitu saya menyampaikan mau siapapun presiden pasti di lanjutkan karena modalnya udh bukan dikit lagi. Dari era Soeharto trus setau saya juga,Negative
Pakar Unair Sebut Pemindahan ASN ke IKN Nusantara Kebijakan Strategis https://t.co/QSSRUFuRUS,Neutral
@AlmaghribiS @Koslap529318 Proyek IKN,Neutral
@Yulia_jie @__LOVE_AG4EVER @jokowi prabowo aja melepeh IKN ogah dia dilantik di proyek mangkrak https://t.co/XHYqW20at3,Negative
Diambil aja lagi pak kalo nggak ada ganti ruginya https://t.co/Y6g2NWbkf6 https://t.co/U3uw22ejzV,Negative
@tempodotco masih penasaran apakah sistem keamanan &amp,Neutral
@RadioElshinta IKN kaga d longok lih ?,Neutral
@LexWu_13 @jokowi Lha ndak tau kok nanya saya Ayoo dipotong dulu gajinya buat patungan IKN dan cicilan whoosh,Negative
@Kalaweit Pak chanee itu mreka yg gundulin hutan utk ikn pak,Negative
Udah dikasih invest banyak di IKN tetep ga ngasih gol ckck,Negative
@ferrykoto kalo bener TL korupsi tangkap aja. IKN tuh potensi loss nya lebih besar sejuta kali lipat tapi kok gada diusut? loss nya food estate ribuan kali lebih besar tapi kok aman aj? kalo ada aliran dana ke TL harus ditangkap. tapi kalo kasusnya karena,Negative
@Dennysiregar7 Nah s7 aplgi yg 58% ikut pindah ke IKN,Neutral
TNI Akan Bangun 37 Kodam di Seluruh Indonesia Salah Satunya di IKN https://t.co/Or09lt5Ldz,Positive
Bahlil Siapkan Lahan Buat Konglomerat Sukanto Tanoto di IKN https://t.co/mlDYhZpkcH,Neutral
@PDemokrat Kau juga mantan pemimipin yang sering kritik jokowi dan tolak ikn setelah masuk dalam pemerintahan kau sama anakmu muji muji ikan ini lebih munafik membohongo simpatisan partai demokyat serta rakyat indonesia.,Negative
@kompascom Dia itu ambisi APBD rakyat Jakarta lebih 80 Triliun mau dikuasai. Ingat woiii.....APBD Rakyat Jakarta berfungsi untuk kesejahteraan warga Jakarta bukan untuk IKN dan makan siang gratis.,Negative
@BabehAldoAje135 Harusnya kemarin tuh wasit kasih tanah berapa hektare gitu di IKN,Negative
@democrazymedia Dihentikannya anggaran Negara oleh Presiden Prabowo membuktikan bahwa presiden tdkbpeduli sama pemilik lahan IKN. Kebijakan itu nyata dan diterima Rakyat sbg bentuk keberpihakan Presiden pada Rakyat. Nyata efeknya gaji guru disesuaikan dgn,Negative
setiap cuplikan ikn muncul di tiktok demi tuhan saya geram sekali,Negative
@dean_deanlova @xMustofaNahrax @jokowi Namanya juga IKN bukan IKI(IBU KOTA INDONESIA),Neutral
Polri Bakal Pindahkan Personel ke IKN Mulai Pertengahan 2024 https://t.co/LB9HDxwEQf,Neutral
IKN bakal mangkrak Kalau Jokowi mampu keppres pemindahan ibu kota negara akan ditandatangani sendiri sekarang. Tanda Tangan Keppres IKN Diserahkan ke Prabowo Rocky Gerung: Penanda IKN Nggak Akan Jalan! https://t.co/z1ntTTv7LR #IKNProyekGagal #IKNProyekGagal https://t.co/YZUoEhsInc,Neutral
@RagilSemar Padahal lebih baik anggaran ini dibuat undangan ke anak2 muda berprestasi di bidang yg ada sangkut pautnya dgn pembangunan tata kota malah artis dan influencer. Sebenernya mau serius bangun IKN atau serius bangun dukungan?,Neutral
Ini beritanya meski bukan tajuk utamanya https://t.co/6lJXiixEFp,Neutral
@Sera9292 @ExNarkoboyz kak sera yang baik ini saya bukan buzzer capres manapun tapi kalo pembangunan IKN bukan sebuah prioritas lantas kapan selesainya IKN ini? apakah kalo bukan prioritas akan ada kemungkinan menjadi terbengkalai seperti yang sudah-sudah,Neutral
Kementerian PUPR Tuntaskan Infrastruktur Air di IKN https://t.co/YJHjIOboxo #beritajogja #jogja #jogjaistimewa https://t.co/4Cwc72zYuI,Neutral
@Opposite6888 Siapa bilang 1 VS 15?? Memang Anies itu Siapa??Pramono itu Siapa? kalau KIM mau bisa saja Semuanya diambil tanpa tersisa Ibu Kota Ind nantinya bukan Dki Jakarta ttp IKN. artinya siapa yg menjadi Gubernur disana yg akan menjadi Calon Presiden,Neutral
@jellypastaa sungai Mahakam itu beda aliran dengan IKN sungai Mahakam itu hulunya dari kabupaten Mahulu melewati Kutai barat Kutai Kartanegara Samarinda dgn hilir di selat Makasar yang berdampingan dengan IKN itu teluk Balikpapan jalur laut IKN satu2nya y,Neutral
@MurtadhaOne1 Yang kayak gini aja ga ada penyelesaian dr pemerintah tapi bangun IKN dipaksain harus selesai pokoknya anjggg lah @jokowi jangan bilang ya itu urusan bla blaa sy Ndak tau,Negative
@AyamSegar3 @are_inismyname @Ndons_Back @99propaganda @BANGSAygSUJUD @Kimberley_PS08 @IrawanRommi @florieliciouss @DarekaRendy @DedynurPalakka @adri_7i @temanduit Ah kalo itu sih dia jawab diplomatis khas Jikowisme Yam. Biar aparat hukum bekerja Getoooo..,Neutral
IKN kan dibangun untuk altar Odin,Neutral
@H3sll @sociotalker Miniatur ikn aja garudanya masih mendingan agak simetris https://t.co/eiFtStIQSU,Neutral
IKN Nusantara simbol keangkuhan manusia 2000 RT kecil lah Gudang Innalilahi Celananya Gunung Putri #BoikotErspo #BoikotMakna Ngeri Ernanda TNI AD #PersijaDay Malming,Negative
ANR walopun udh janjian jumat sarapan bareng tp beliyo skrg msh di IKN,Negative
@stravenues Genuinely asking deh emg yg bakal disebut dan berhak menerima predikat warga lokal nya ikn tuh siapa sih? Soalnya seinget gue diciptain buat pemindahan ASN yg jelas mayoritas bukan wrga kalimantan. Nah jd nanti klaim lokal nya itu akan buat si,Neutral
UGM dan NUS Siap Kolaborasi Sukseskan Proyek IKN sebagai Kota Modern dan Berkelanjutan https://t.co/m5uyd7RFq4,Positive
@StefanAntonio__ mau upacara 17 Agustus di ikn.. https://t.co/Ui8ZFn9IVU,Neutral
Mungkin bisa disediakan satu area tertentu untuk aktivitas demo di IKN semacam Hyde Park di London. Dengan demikian demo tidak harus mengganggu traffic. Penggunaan speaker/megaphone di situ sebaiknya dilarang karena akan bikin polusi suara. Sekuatnya pita suara di leher saja.,Neutral
@Puthutea Perumahan asn ikn kurang dana kah?,Neutral
IKN Nusantara Era Baru Kemajuan Bangsa Indonesia https://t.co/wcRIRO0lFi,Positive
Stanford University Amerika Serikat bakal melakukan peletakan batu pertama atau groundbreaking pusat ekosistem digital di IKN dalam dua bulan ke depan. https://t.co/GxgOHu1tz9,Neutral
Warga Jakarta siap-siap! jutaan KTP akan diubah imbas ibu kota pindah ke IKN Nusantara https://t.co/FF33h76lBA #IKN #ibukota #DKJ #Jakarta #beritaterkini #beritaterbaru,Negative
Bahlil Siapkan Lahan Khusus Sukanto Tanoto Investasi ke IKN https://t.co/6pIU3y6ccF,Neutral
@dika_dikungz Agak laen emang IKN itu setara dengan gunung meletus,Negative
Kalau RI1 sudah ngantor di IKN demo di patung kuda Jakarta akan kehiĺangan vibe-nya. Para organizer demo akan minta fee lebih tinggi karena akan akan ada komponen biaya transport (Jakarta-IKN). Solusi: hrs direkrut dr Kaltim Di IKN pemerintah jg harus menyediakan spot khusus.,Negative
@nova_talkmovies @DokterTifa Tabayun apa nya org yg kau puja itu bilang mobil asemka uda 6000unit di pesan orng dan sudah produksi ada ga mobil nya?? Investor ikn uda ratusan ribu yg dtng faktanya sampai detik ini belum ada satupun investor di ikn. Apa yg,Neutral
@mumaxxmuma pov salah belok di istana negara ikn https://t.co/NUopOcARMU,Neutral
Ibu Kota Resmi Pindah ke IKN Saat HUT ke-79 RI https://t.co/3YTsTqHlEg,Neutral
100 km itu masih deket btw dalam konteks lingkungan se masif ini. Jangan in denial emang pembangunan IKN + pengurangan daerah hijau karena pembalakkan hutan pasti ngefek lah. Efek negatif emg keniscayaan dari pembangunan tp makin2 krn IKN dibuatnya keliatan banget ga pake AMDAL,Negative
@UGM_FESS Msh mending APBN dikorupsi uangnya ada IKN ini bangunnya pake 'hutang' negara 40% 'dimakan' trs rakyat yg disuruh bayar rela ga sih??,Positive
@vvotanet IKN kayaknya,Neutral
@VIVAcoid Gimana mau minta UU Perampasan Aset kalau hakekat UU itu lu jadiin barang becandaan? Bentar lagi IKN masuk daftar sbg situs mangkrak terbesar dunia.....,Negative
Ternyata bisa dilihat dari pinggir jalan proyek Pembangunan Jalan Bebas Hambatan Seksi 6B ini . Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #fyp #mitraikn #jalanmenujuikn #jalanbebashambatan #pemaluan #ibukotanusantara #ikn https://t.co/1p1goKOK7q,Neutral
@NOTASLIMBOY lah sehat gak sehat mah prabowo tetep ditendang ke IKN. jabodetabek mah punya gibran owi dan sekeluarga https://t.co/K0cT8AAHp4,Negative
@jwiiyomi Memuluskan jalan anak-cucu nanti soalnya pembangunan IKN tu rencana jangka panjang kalo gak pake cara dinasti bisa macet di tengah jalan,Negative
@RyaWiedy Will be proyek mangkrak. IKN is just personal ambition of Jokowi,Negative
@DedynurPalakka makan tu ikn masih waraskan kau lol ?,Negative
@alisyarief hal² yg tdk bermanfaat selama 'masa piknik-nya' di IKN trs di beritakan begitulah kalo seseorang &amp,Neutral
@ferry_kdg @jokowi lol jalan sumut mah buat apa mending bangun ikn lah jauh wkwkwkwk,Neutral
3 Investor Lokal Masuk IKN Bahlil: Sukanto Tanoto Masuk Tahun Ini https://t.co/65XEoU0yhg,Neutral
@AnalisaCrypto beli rumah beli kebun beli sawah beli sniper beli jeep beli helikopter. sisanya beli ikn.,Negative
Kementerian Investasi/BKPM sedang mempersiapkan lahan untuk Sukanto Tanoto di IKN. Seperti apa? https://t.co/6UwR5ZxGot,Neutral
@kumparan @prabowo @aniesbaswedan ini gimana seperti nda ada yg berani melawan kedzaliman kasihan pahlawan kita mengusir penjajah dan penghianat skr negara ini seperti nda ada orang di obok2 pada takut sama si cungkring audit PIK dan IKN,Negative
@hasyimmah Klw lihat kedekatan pak prabowo jokowi-prabowo ke Pram bisa sih... Ridwan kamil dijadikan mentri PU atau jadi wakil pak Basuki di ibukota IKN..,Neutral
Peluang Emas! Pemerintah Prioritaskan Seleksi CPNS 2024 untuk Bergabung dengan IKN! https://t.co/wYw0ctsoUl,Neutral
@aqetfd Aku mah minta loker aja di ikn,Neutral
@S4N_W1B1 @psi_id Ibukota mau pindah ikn. udah sana pesta itung2 wt nyembuhin luka 16% pak pram org baik. Ikut pk jkw 10th. Rk salah pilih wakil.,Negative
@atmostverse hancurin ikn lah,Negative
@tham878 Udah dinyatakan mangkrak sama mulyono lu masih bahas ikn aja..bego dipiara,Negative
@elisa_jkt @ikn_id investor mana yg mau perputaran duitnya sedikit karena orang yg ada dibatasi ke daerah situ.,Neutral
@StefanAntonio__ IKN muahal bro,Negative
@DedekSetiawan_ @bbbayu_ @dikidawawe3 dasar cowo ikn,Neutral
@zy_zy_lestary Silahkan rakyat 58% pindah ke IKN...senang melihatnya,Neutral
@tempodotco Hhmmm....ya tidak perlu heran lah.... seperti halnya tiang depan istana presiden ikn itu pake kalsiboard.. (gambar bisa diperpesar pada tiang yg belum selesai)... https://t.co/AnNedbtGhY,Neutral
INDONESIA MAJU dimulai Insyaallah Juli Presiden Joko Widodo berkantor d IKN NUSANTARA..🇮🇩 https://t.co/r1fIsa1uyh,Positive
@DokterTifa Semua berawal dari gorong-gorong jahanam dan bermuara ke ikn sialan,Negative
@tempodotco ikn ga kelar wkwkwk,Negative
@MartinusButarb1 Negosiasi penjualan ikn,Neutral
Lawan hoaks sebarkan kebenaran! Jangan mudah percaya pada setiap informasi yang beredar tanpa verifikasi. #polri #poldakaltim #divhumas #ibukotanusantara #coolingsystem #Kaltim #IKN #mahakam https://t.co/wStRCcr5rH,Neutral
kita lihat pemimpin lemah tidak akan langgeng oleh seleksi alam ttg pembangunan IKN.. yg setengah2 tidak akan pernah dpt restu alam diNUSWANTORO.. ini juga ajang bagi pakde menilai mana patih dan maha patih yg loyal mana yg sedang bermain akal.. #pemerataanbukanlagiangan2,Negative
GILA? akun yang menyuarakan keadaan kalimantan tadi dan bicara soal IKN penting tiba-tiba hilang? pdhl baru 600an yang like dan RT ini dia deactive atau karena banyak yang report? https://t.co/kbhsUPDO9s,Neutral
@DakotaGeorgy Nah ini diantisipasi sama pak jokowi dengan pindah ke IKN...,Neutral
Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/EdXsqmHBgy,Positive
250 Ribu CPNS Muda Akan Dites untuk Ditempatkan di IKN Maret Ini. IKN lanjut.... anies hanyut.... Pilih Prabowo yg melanjutkan IKN https://t.co/zhXC8YBXTQ,Negative
@meutiafaradilla Bu menteri ini ngemeng ngawur kek gitu tu cuma sebagai alasan doang gak sih? Biar kemensos gak perlu turun tangan ngurus&gt,Neutral
Halo #SobatBUMN! Sinergi PT Wijaya Karya (Persero) Tbk (WIKA) dan BUMN Karya salurkan bantuan Pendidikan di Ibu Kota Nusantara (IKN) WIKA dan BUMN Karya berkomitmen untuk tetap membantu meningkatkan kualitas dan infrastruktur di bidang pendidikan. #SinergiTJSLWIKA https://t.co/ICYWWQklbq,Positive
@tvOneNews @tvOneNews Sebelumnya Juli 2023: IKN kurang logis karena perekonomian dan kondisi masyarakat Indonesia sedang tidak baik-baik saja,Negative
Stop proyek mercu suar IKN lah kalau demi ekonomi.,Negative
Formasi Khusus ASN Kaltim di IKN: BKD Kaltim Siap Mendukung! https://t.co/lKrRTr6jiw,Positive
Serba Serbi Jokowi Kerja Perdana di Istana Garuda IKN https://t.co/WLkRltYZcD,Neutral
@HermanLanang232 IKN hanya buat cari sensasi aja,Negative
@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Lu terlalu naif. Yang pasti sekarang prabowo udah menang. Kenaikan2 segala sesuatu nya saat ini sangat erat kaitannya sama ikn dan mukbang gratis. Pasca covid ekonomi membaik kalau negara emang butuh bisa di,Neutral
@B_dzoel Tembak kepala Potong leher Gantung di IKN,Negative
@blisonny Investasi IKN udah ada yg masuk njing? Kkwkkwkw..buzeer dongo,Negative
@PDemokrat Gk ada pendirian udh kyk NPC aja ni partai jadinya. Miris jga sih partai lama partai kuat pd zamannya sekarang udah 11 12 sma PSI. Merosot ni pasti kursi demokrat. Dlu sya suka demokrat tpi sekarang mohon maaf kota sya juga butuh dibangun Indonesia merdeka,Neutral
@Rizkihadi kalo misalnya IKN mangkrak apa itu bisa di bilang merugikan negara ??? Kalo sama kasus nya merugikan,Neutral
@Bisniscom Emangnya di IKN ada apa sih? Sesuatu yg menarik minat investor. Sementara di sana cuma tempat untuk para penyelenggara negara.,Negative
Presiden Jokowi telah meneken Undang Undang terkait Provinsi Daerah Khusus Jakarta (DKJ) pada 25 April 2024 lalu. Dalam waktu dekat status ibu kota Indonesia bukan lagi disandang oleh Jakarta melainkan di Ibu Kota Nusantara (IKN) yang terletak di Penajam Pasir Utara Provinsi https://t.co/boaew2dteB,Neutral
@mattchwe buat sangu pemerintah setelah pindah ke ikn ini wakakakak,Neutral
@popiforestian @arieza023 Sebelum ada wacana IKN juga bisa keliatan gimna rusak nya yaaa Oh borneooo,Negative
@tham878 Ikn itu utk apa sih?,Neutral
Dapet upacara di IKN ga yaach xixii,Neutral
Seharusnya bukan hanya kawasan inti tapi seluruh wilayah IKN bebas sepeda motor krn motor ini kendaraan paling tidak aman kendaraan pembunuh no 1 kendaraan paling tidak tertib kendaraan sering melanggar lalulintas. Jd kan IKN cth kota modern bebas dari kendaraan sepeda motor https://t.co/mZgQMGK37k,Neutral
Karena masalah jarang keliatannya pesut mahakam itu udah dari lamaa jauh sebelum pembangunan IKN dimulai PADA WAKTU ITU memang faktor utamanya karena habitat mereka jadi jalur transportasi buat bawa batu bara dan airnya yang makin lama makin kotor,Negative
@Indostransfer Tc nya kenapa ga di ikn wkwkwkwk,Neutral
Pertemuan Presiden Jokowi dan PM Lee Bahas Implementasi Perjanjian FIR Hingga Investasi di IKN https://t.co/heEDycyeNN,Neutral
@kuantumsteve Bukan. Korupsi itu artinya memperkaya diri sendiri. Merugikan negara ya KCIC dan IKN apa untung? Bagi bagi sembako gratis apa negara untung? Ini negara bukan perusahaan swasta. Bahkan dalam dunia usaha rugi pun bukan kejahatan. Kalau mau kel,Negative
Kementerian Pekerjaan Umum dan Perumahan Rakyat menargetkan konstruksi 47 menara rumah susun untuk Aparatur Sipil Negara atau ASN rampung akhir tahun ini. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem https://t.co/5HAsKDeElR,Positive
@prastow Bos-bos jangan di langit mulu ketinggian ga pernah turun ke dunia masyarakat biasa. Ngapain sih malakin impor barang2 pemakaian pribadi ? Ini kaum menengah bukan buat dijual lagi. Ngapain meres kelas menengah ampe kering ? Kaya penjahat aja diinc,Negative
@5teV3n_Pe9eL Mungkin mereka di anggap BUKAN pemilik ( IKN ),Neutral
Perkembangan tol IKN SiPEPEK Nonton Innalillahi Wkwk Tolol Clash of Champions Bandung Nyetrika https://t.co/6jn4qU7iNY,Negative
@Chynthia_K Tapi kok bangun IKN ngemis² ke Asing sih,Negative
@LambeResing mulyono dh mau lengser duit buat operasional mandalika jdi seadanya aja. soalnya itu duit dipake hal2 lain yg salah satunya percepatan ikn wkwk,Negative
@convomf tandain muka nya kalo ketauan lagi nguli proyek di IKN tonjok aja muka nya,Negative
@mas_veel Menang curang !!!! hanya pecundang yg bangga Menang Curang...itu semua pencitraan bhw ikn ngga mangkrak...apalagi malah artis unfaedah yg di undang...tambah mangkrak ikn itu..kasihan dah...salah saya apa? ...,Negative
@dr_koko28 Influencer yg ke IKN dok.,Neutral
@thendelionswers nunggu monas pindah ke ikn by,Neutral
@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @herricahyadi @prabowogibran2 Jokowi tunda IKN? Mendingan fokus aja ke hal-hal yang lebih penting buat rakyat.,Neutral
Iyain ajaaaa program keberlanjutan bangun IKN sama makan gratis kalau bukan narikin duit rakyat terus duit darimana dah?,Negative
Data Potensi Proyek di Ibu Kota Nusantara (IKN) 202022-2024 https://t.co/U3AmtTU7qn https://t.co/ConaUgctgs,Neutral
Masyarakat Mendukung Pembangunan IKN #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #korem091 #bersamarakyattnikuat #prajuritmulawarman https://t.co/lXFn9Ns5bP,Positive
@BosPurwa Eh di FB msh ada loh akun akun glorifikasi si ikn ini https://t.co/8St6PT4K3D,Neutral
@kumparan Tom Lembong pasti tdk mau jika adu data IKN dilakukan dikantor Luhut. Kalau didepan publik saya yakin tantangan Luhut dan Bahlil akan diterima. Seperti tantangan Prabowo waktu debat Capres dgn alasan kendala waktu nantang lawan debatnya ketemu ,Neutral
@TeddGus Kalo ikn nusantara bukan ibukota ya gak berhak dapet anggaran dan ada kepala otorita. Aneh banget ini undang ² ikn sama dkj.,Neutral
@CNNIndonesia Hambalang + IKN = TERPUKAU,Positive
Perampasan Lahan di IKN Kepala Adat Suku Dayak: Kami Belum Pernah Dapat Tawaran Ganti Rugi https://t.co/MEFuNnGikJ,Negative
Air keran di IKN semestinya bisa diminum langsung. Presiden Jokowi sudah mencobanya? https://t.co/6FuOKnpD6K #Polhuk #AdadiKompas,Neutral
Kasih subsidi buat biaya pendidikan udh paling bener sihh MAKANYA OTAK LU JGN APA APA IKN!!!,Negative
Inget banget dlu pas ibukota pindah ke IKN nyokap nanya gini jadi monas dipindahin juga?,Neutral
@BosPurwa Apakah sudah ada biro perjalanan yg buka program Tour relijiyes ke Candi IKN tempat ritual berkumpulnya tanah dan air se Nusantara sekaligus tempat Jin buang anak?,Negative
Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/4kMsaybl47 lewat @rakyatpembaruan.com,Positive
@CNNIndonesia Jujur aja padahal. Buat IKN kan? Buat makan siang gratis kan? Jujur aja ga apa apa. https://t.co/AOBHbjX7fc,Neutral
kayak bangunan ikn,Neutral
@sukardiyahya162 Sukar ini manusia apa binatang.Klu manusia mestinya kau sadar bahwa saat ini Negara elo lagi Morat Marit Krn ulahnya si Presiden berijazah palsu.Bukan Mala kamu bangga dgnnya yg membangun IKN dgn mengunakan uang utangan dari Tiongkok.Supa,Negative
@FelixSGL1 Pantes si A sampai ngomong ke Bocor Alus soal IKN yang bener jadi proyek penyelamatan muka presiden sebelumnya,Negative
#KisiKisiPengemis500-1000dulu Bicara.Presiden RI ke 7 Joko Widodo sebagai Bpk HAYATI dan IKN.Saat ini lagi Viral Kisi Kisi Politik satu Kubu tentang Bom Nuklil yang tersimpan di Rusia. https://t.co/QXu4SNZ9KU,Neutral
@EricRicaldo Jadi MULYONO sudah ngantor di IKN belum??!! https://t.co/ClrQQlW1Fy,Neutral
Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/VvjBKwKOFd https://t.co/Y4diKTshE4,Positive
@Tan_Mar3M Mikir mungkin kelanjutan IKN akan mangkrak,Neutral
@tham878 IKN akan mangkrak .Fokus Prabowo bukan IKN ibukota tetap Jakarta,Negative
@AleamsBarra Menurut saya solusinya adalah bangun IKN Kereta Cepat..,Positive
